index,category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
218,General,polygon-ecosystem,2024-02-03 21:07:34,2024,4,282,Band Protocol,1.73,1.82,0.0520231213872832,49.81
219,General,polygon-ecosystem,2024-02-10 21:06:47,2024,5,282,Band Protocol,1.82,1.91,0.0494505494505493,58.21
220,General,polygon-ecosystem,2024-01-13 21:07:37,2024,1,1281,OriginTrail,0.675898,0.712916,0.054768618933626,55.06
221,General,polygon-ecosystem,2024-01-20 21:06:58,2024,2,1281,OriginTrail,0.712916,0.613824,-0.1389953374591115,55.16
222,General,polygon-ecosystem,2024-01-27 21:08:11,2024,3,1281,OriginTrail,0.613824,0.638597,0.0403584740902928,54.41
223,General,polygon-ecosystem,2024-02-03 21:07:26,2024,4,1281,OriginTrail,0.638597,0.67919,0.0635659108952907,55.4
224,General,polygon-ecosystem,2024-02-10 21:06:40,2024,5,1281,OriginTrail,0.67919,0.708445,0.043073366804576,57.54
225,General,polygon-ecosystem,2024-01-13 21:07:42,2024,1,188,Ankr,0.0257006,0.0251101,-0.0229761172890905,39.19
226,General,polygon-ecosystem,2024-01-20 21:07:25,2024,2,188,Ankr,0.0251101,0.0242401,-0.0346474127940549,37.28
227,General,polygon-ecosystem,2024-01-27 21:07:53,2024,3,188,Ankr,0.0242401,0.0245311,0.0120049009698804,34.56
228,General,polygon-ecosystem,2024-02-03 21:07:23,2024,4,188,Ankr,0.0245311,0.0244901,-0.001671347799324,37.29
229,General,polygon-ecosystem,2024-02-10 21:06:57,2024,5,188,Ankr,0.0244901,0.0248761,0.0157614709617355,46.23
230,General,polygon-ecosystem,2024-01-13 21:07:32,2024,1,4689,yearn.finance,7816.42,8039.22,0.0285040977838959,39.26
231,General,polygon-ecosystem,2024-01-20 21:07:07,2024,2,4689,yearn.finance,8039.22,7378.16,-0.0822293705110695,39.71
232,General,polygon-ecosystem,2024-01-27 21:07:50,2024,3,4689,yearn.finance,7378.16,7265.46,-0.015274811064005,38.96
233,General,polygon-ecosystem,2024-02-03 21:07:30,2024,4,4689,yearn.finance,7265.46,7180.49,-0.011695061289994,39.34
234,General,polygon-ecosystem,2024-02-10 21:07:04,2024,5,4689,yearn.finance,7180.49,7474.09,0.0408885744566179,60.89
235,General,polygon-ecosystem,2024-01-13 21:08:59,2024,1,4692,Sushi,1.068,1.11,0.0393258426966292,51.73
236,General,polygon-ecosystem,2024-01-20 21:08:13,2024,2,4692,Sushi,1.11,1.15,0.0360360360360358,50.6
237,General,polygon-ecosystem,2024-01-27 21:08:35,2024,3,4692,Sushi,1.15,1.11,-0.034782608695652,54.1
238,General,polygon-ecosystem,2024-02-03 21:08:20,2024,4,4692,Sushi,1.11,1.11,0.0,50.31
239,General,polygon-ecosystem,2024-02-10 21:07:45,2024,5,4692,Sushi,1.11,1.16,0.0450450450450448,51.26
240,General,polygon-ecosystem,2024-01-13 21:10:39,2024,1,3752,Cartesi,0.205319,0.215545,0.0498054247293235,20.75
241,General,polygon-ecosystem,2024-01-20 21:09:24,2024,2,3752,Cartesi,0.215545,0.18221,-0.1546544805029111,21.02
242,General,polygon-ecosystem,2024-01-27 21:11:24,2024,3,3752,Cartesi,0.18221,0.242967,0.3334449261840732,19.78
243,General,polygon-ecosystem,2024-02-03 21:08:45,2024,4,3752,Cartesi,0.242967,0.242181,-0.003235007223203,21.94
244,General,polygon-ecosystem,2024-02-10 21:08:29,2024,5,3752,Cartesi,0.242181,0.288005,0.1892138524492012,20.81
245,General,polygon-ecosystem,2024-01-13 21:06:30,2024,1,22494,Autonolas,6.41,5.23,-0.1840873634945397,27.17
246,General,polygon-ecosystem,2024-01-20 21:06:46,2024,2,22494,Autonolas,5.23,4.63,-0.1147227533460804,20.52
247,General,polygon-ecosystem,2024-01-27 21:07:30,2024,3,22494,Autonolas,4.63,5.16,0.1144708423326134,20.79
248,General,polygon-ecosystem,2024-02-03 21:06:46,2024,4,22494,Autonolas,5.16,4.78,-0.0736434108527131,21.99
249,General,polygon-ecosystem,2024-02-10 21:07:20,2024,5,22494,Autonolas,4.78,4.83,0.010460251046025,26.93
250,General,polygon-ecosystem,2024-01-13 21:08:24,2024,1,6790,Escoin Token,0.695608,0.732936,0.0536624075628802,24.8
251,General,polygon-ecosystem,2024-01-20 21:07:57,2024,2,6790,Escoin Token,0.732936,0.720898,-0.0164243535588373,24.83
252,General,polygon-ecosystem,2024-01-27 21:08:19,2024,3,6790,Escoin Token,0.720898,0.754598,0.0467472513448503,21.21
253,General,polygon-ecosystem,2024-02-03 21:07:47,2024,4,6790,Escoin Token,0.754598,0.746933,-0.0101577263655615,24.68
254,General,polygon-ecosystem,2024-02-10 21:07:18,2024,5,6790,Escoin Token,0.746933,0.767889,0.0280560639307676,26.71
255,General,polygon-ecosystem,2024-01-13 21:08:06,2024,1,1052,Golem,0.239772,0.22297,-0.0700749044926013,55.64
256,General,polygon-ecosystem,2024-01-20 21:08:01,2024,2,1052,Golem,0.22297,0.218628,-0.0194734717675024,55.04
257,General,polygon-ecosystem,2024-01-27 21:08:39,2024,3,1052,Golem,0.218628,0.216624,-0.0091662550085075,55.31
258,General,polygon-ecosystem,2024-02-03 21:08:17,2024,4,1052,Golem,0.216624,0.206207,-0.0480879311618288,55.44
259,General,polygon-ecosystem,2024-02-10 21:08:07,2024,5,1052,Golem,0.206207,0.213882,0.0372198809933706,57.66
260,General,polygon-ecosystem,2024-01-13 21:11:32,2024,1,10720,Gelato,0.560863,0.665673,0.1868727300606386,35.93
261,General,polygon-ecosystem,2024-01-20 21:09:38,2024,2,10720,Gelato,0.665673,0.74952,0.1259582407578496,37.58
262,General,polygon-ecosystem,2024-01-27 21:09:27,2024,3,10720,Gelato,0.74952,0.688736,-0.0810972355640942,37.24
263,General,polygon-ecosystem,2024-02-03 21:09:21,2024,4,10720,Gelato,0.688736,0.762818,0.1075622589787668,35.45
264,General,polygon-ecosystem,2024-02-10 21:08:25,2024,5,10720,Gelato,0.762818,0.885232,0.1604760244252233,43.81
265,General,polygon-ecosystem,2024-01-13 21:08:41,2024,1,4341,Balancer,3.97,4.27,0.0755667506297227,29.25
266,General,polygon-ecosystem,2024-01-20 21:07:49,2024,2,4341,Balancer,4.27,3.96,-0.0725995316159249,24.03
267,General,polygon-ecosystem,2024-01-27 21:08:42,2024,3,4341,Balancer,3.96,3.66,-0.0757575757575757,24.14
268,General,polygon-ecosystem,2024-02-03 21:08:33,2024,4,4341,Balancer,3.66,3.6,-0.0163934426229508,27.04
269,General,polygon-ecosystem,2024-02-10 21:08:11,2024,5,4341,Balancer,3.6,3.79,0.0527777777777777,30.72
270,General,polygon-ecosystem,2024-01-13 21:24:45,2024,1,4706,MANTRA DAO,0.063007,0.067218,0.0668338438586189,38.69
271,General,polygon-ecosystem,2024-01-20 21:20:14,2024,2,4706,MANTRA DAO,0.067218,0.073038,0.0865839507274837,41.01
272,General,polygon-ecosystem,2024-01-27 21:21:11,2024,3,4706,MANTRA DAO,0.073038,0.101401,0.3883321010980585,31.09
273,General,polygon-ecosystem,2024-02-03 21:15:46,2024,4,4706,MANTRA DAO,0.101401,0.147684,0.4564353408743504,41.89
274,General,polygon-ecosystem,2024-02-10 21:11:15,2024,5,4706,MANTRA DAO,0.147684,0.263537,0.7844654803499364,46.59
275,General,polygon-ecosystem,2024-01-13 21:09:58,2024,1,12260,Gains Network,5.08,5.62,0.1062992125984252,27.61
276,General,polygon-ecosystem,2024-01-20 21:08:39,2024,2,12260,Gains Network,5.62,4.75,-0.1548042704626334,27.74
277,General,polygon-ecosystem,2024-01-27 21:10:10,2024,3,12260,Gains Network,4.75,4.68,-0.0147368421052632,27.5
278,General,polygon-ecosystem,2024-02-03 21:09:48,2024,4,12260,Gains Network,4.68,5.39,0.1517094017094017,28.33
279,General,polygon-ecosystem,2024-02-10 21:08:42,2024,5,12260,Gains Network,5.39,5.38,-0.0018552875695732,37.58
280,General,polygon-ecosystem,2024-01-13 21:10:37,2024,1,9795,Coin98,0.235679,0.264481,0.1222085972869879,36.57
281,General,polygon-ecosystem,2024-01-20 21:09:07,2024,2,9795,Coin98,0.264481,0.238101,-0.0997425145851687,30.22
282,General,polygon-ecosystem,2024-01-27 21:10:18,2024,3,9795,Coin98,0.238101,0.235488,-0.010974334421107,36.81
283,General,polygon-ecosystem,2024-02-03 21:09:40,2024,4,9795,Coin98,0.235488,0.230471,-0.0213046949313765,37.53
284,General,polygon-ecosystem,2024-02-10 21:09:27,2024,5,9795,Coin98,0.230471,0.243819,0.0579161803437308,38.08
285,General,polygon-ecosystem,2024-01-13 21:10:53,2024,1,22460,Open Campus,0.602022,0.635272,0.0552305397477168,19.83
286,General,polygon-ecosystem,2024-01-20 21:09:45,2024,2,22460,Open Campus,0.635272,0.610908,-0.038352075961163,21.02
287,General,polygon-ecosystem,2024-01-27 21:10:35,2024,3,22460,Open Campus,0.610908,0.621955,0.018082919195689,20.56
288,General,polygon-ecosystem,2024-02-03 21:09:54,2024,4,22460,Open Campus,0.621955,0.613109,-0.0142228939392721,20.93
289,General,polygon-ecosystem,2024-02-10 21:09:30,2024,5,22460,Open Campus,0.613109,0.703426,0.1473098584427891,28.34
290,General,polygon-ecosystem,2024-01-13 21:09:45,2024,1,9735,Vulcan Forged,7.36,6.73,-0.0855978260869565,28.08
291,General,polygon-ecosystem,2024-01-20 21:09:44,2024,2,9735,Vulcan Forged,6.73,6.14,-0.0876671619613671,20.33
292,General,polygon-ecosystem,2024-01-27 21:10:54,2024,3,9735,Vulcan Forged,6.14,5.85,-0.0472312703583061,27.87
293,General,polygon-ecosystem,2024-02-03 21:10:33,2024,4,9735,Vulcan Forged,5.85,5.54,-0.0529914529914529,28.01
294,General,polygon-ecosystem,2024-02-10 21:10:33,2024,5,9735,Vulcan Forged,5.54,6.26,0.1299638989169674,37.27
295,General,polygon-ecosystem,2024-01-13 21:11:00,2024,1,3144,Orbs,0.0368051,0.036221,-0.015870083222162,32.94
296,General,polygon-ecosystem,2024-01-20 21:10:26,2024,2,3144,Orbs,0.036221,0.035169,-0.0290439247950085,30.56
297,General,polygon-ecosystem,2024-01-27 21:11:15,2024,3,3144,Orbs,0.035169,0.0366066,0.0408769086411329,27.82
298,General,polygon-ecosystem,2024-02-03 21:10:03,2024,4,3144,Orbs,0.0366066,0.0342254,-0.0650483792540143,28.49
299,General,polygon-ecosystem,2024-02-10 21:10:02,2024,5,3144,Orbs,0.0342254,0.0356449,0.0414750448497314,34.28
300,General,polygon-ecosystem,2024-01-13 21:11:40,2024,1,9791,Yield Guild Games,0.477256,0.515409,0.0799424208391303,37.77
301,General,polygon-ecosystem,2024-01-20 21:10:36,2024,2,9791,Yield Guild Games,0.515409,0.510467,-0.009588501558956,42.79
302,General,polygon-ecosystem,2024-01-27 21:11:07,2024,3,9791,Yield Guild Games,0.510467,0.462363,-0.0942352786761925,37.53
303,General,polygon-ecosystem,2024-02-03 21:11:01,2024,4,9791,Yield Guild Games,0.462363,0.440111,-0.048126688337951,36.94
304,General,polygon-ecosystem,2024-02-10 21:11:04,2024,5,9791,Yield Guild Games,0.440111,0.452141,0.0273340134647851,37.91
305,General,polygon-ecosystem,2024-01-13 21:10:43,2024,1,8050,Liquity USD,0.997945,1.01,0.0120798240383989,49.18
306,General,polygon-ecosystem,2024-01-20 21:10:16,2024,2,8050,Liquity USD,1.01,1.0,-0.0099009900990099,50.69
307,General,polygon-ecosystem,2024-01-27 21:10:47,2024,3,8050,Liquity USD,1.0,1.001,0.0009999999999998,51.69
308,General,polygon-ecosystem,2024-02-03 21:10:17,2024,4,8050,Liquity USD,1.001,0.998444,-0.0025534465534464,51.58
309,General,polygon-ecosystem,2024-02-10 21:09:48,2024,5,8050,Liquity USD,0.998444,0.996948,-0.0014983314036641,51.39
310,General,polygon-ecosystem,2024-01-13 21:17:52,2024,1,10909,Synapse,0.407343,0.710709,0.7447433735205957,27.2
311,General,polygon-ecosystem,2024-01-20 21:11:04,2024,2,10909,Synapse,0.710709,0.671242,-0.0555318702872765,30.11
312,General,polygon-ecosystem,2024-01-27 21:12:08,2024,3,10909,Synapse,0.671242,0.901825,0.3435169432186901,27.67
313,General,polygon-ecosystem,2024-02-03 21:09:14,2024,4,10909,Synapse,0.901825,0.730647,-0.1898128794389154,29.36
314,General,polygon-ecosystem,2024-02-10 21:10:09,2024,5,10909,Synapse,0.730647,0.745848,0.0208048483056796,38.11
315,General,polygon-ecosystem,2024-01-13 21:12:17,2024,1,3457,inSure,0.00463409,0.00544376,0.1747203873899728,20.19
316,General,polygon-ecosystem,2024-01-20 21:10:48,2024,2,3457,inSure,0.00544376,0.0045639,-0.1616272576307551,21.21
317,General,polygon-ecosystem,2024-01-27 21:12:27,2024,3,3457,inSure,0.0045639,0.00378868,-0.1698591117246215,19.69
318,General,polygon-ecosystem,2024-02-03 21:12:59,2024,4,3457,inSure,0.00378868,0.00369839,-0.0238315191570678,19.46
319,General,polygon-ecosystem,2024-02-10 21:12:39,2024,5,3457,inSure,0.00369839,0.00430104,0.1629492833368032,20.52
320,General,polygon-ecosystem,2024-01-13 21:11:35,2024,1,1099,STASIS EURO,1.094,1.092,-0.0018281535648994,31.95
321,General,polygon-ecosystem,2024-01-20 21:10:59,2024,2,1099,STASIS EURO,1.092,1.086,-0.0054945054945054,29.39
322,General,polygon-ecosystem,2024-01-27 21:11:45,2024,3,1099,STASIS EURO,1.086,1.085,-0.0009208103130756,26.75
323,General,polygon-ecosystem,2024-02-03 21:10:53,2024,4,1099,STASIS EURO,1.085,1.077,-0.0073732718894009,29.47
324,General,polygon-ecosystem,2024-02-10 21:10:29,2024,5,1099,STASIS EURO,1.077,1.081,0.0037140204271123,37.06
325,General,polygon-ecosystem,2024-01-13 21:14:03,2024,1,22479,crvUSD,0.999439,0.999347,-9.205164097056549e-05,39.54
326,General,polygon-ecosystem,2024-01-20 21:14:02,2024,2,22479,crvUSD,0.999347,1.0,0.000653426687627,39.47
327,General,polygon-ecosystem,2024-01-27 21:14:37,2024,3,22479,crvUSD,1.0,0.998264,-0.0017359999999999,39.52
328,General,polygon-ecosystem,2024-02-03 21:12:02,2024,4,22479,crvUSD,0.998264,0.998242,-2.2038258416688884e-05,39.56
329,General,polygon-ecosystem,2024-02-10 21:11:38,2024,5,22479,crvUSD,0.998242,0.998946,0.0007052398115888,47.21
330,General,polygon-ecosystem,2024-01-13 21:09:32,2024,1,776,Covalent,0.296557,0.249624,-0.1582596263112993,39.39
331,General,polygon-ecosystem,2024-01-20 21:09:56,2024,2,776,Covalent,0.249624,0.230222,-0.0777248982469634,36.56
332,General,polygon-ecosystem,2024-01-27 21:11:03,2024,3,776,Covalent,0.230222,0.246155,0.0692071131342791,30.03
333,General,polygon-ecosystem,2024-02-03 21:09:59,2024,4,776,Covalent,0.246155,0.215346,-0.1251609758079259,38.31
334,General,polygon-ecosystem,2024-02-10 21:10:24,2024,5,776,Covalent,0.215346,0.207854,-0.0347905231580804,40.99
335,General,polygon-ecosystem,2024-01-13 21:20:40,2024,1,18805,Hashflow,0.349767,0.353483,0.0106242155492084,34.82
336,General,polygon-ecosystem,2024-01-20 21:18:35,2024,2,18805,Hashflow,0.353483,0.347274,-0.0175652011553595,35.37
337,General,polygon-ecosystem,2024-01-27 21:20:51,2024,3,18805,Hashflow,0.347274,0.33363,-0.0392888612450112,27.65
338,General,polygon-ecosystem,2024-02-03 21:11:56,2024,4,18805,Hashflow,0.33363,0.3118,-0.0654317657285015,27.88
339,General,polygon-ecosystem,2024-02-10 21:11:53,2024,5,18805,Hashflow,0.3118,0.33337,0.0691789608723539,43.35
340,General,polygon-ecosystem,2024-01-13 21:15:04,2024,1,12078,Nakamoto Games,1.47,1.5,0.0204081632653061,36.88
341,General,polygon-ecosystem,2024-01-20 21:13:45,2024,2,12078,Nakamoto Games,1.5,1.35,-0.0999999999999999,38.11
342,General,polygon-ecosystem,2024-01-27 21:16:25,2024,3,12078,Nakamoto Games,1.35,1.52,0.1259259259259258,29.65
343,General,polygon-ecosystem,2024-02-03 21:13:20,2024,4,12078,Nakamoto Games,1.52,1.29,-0.1513157894736842,38.2
344,General,polygon-ecosystem,2024-02-10 21:14:29,2024,5,12078,Nakamoto Games,1.29,1.73,0.3410852713178294,37.81
345,General,polygon-ecosystem,2024-01-13 21:13:21,2024,1,16688,Stargate Finance,0.531129,0.573017,0.0788659628828402,19.64
346,General,polygon-ecosystem,2024-01-20 21:11:49,2024,2,16688,Stargate Finance,0.573017,0.555357,-0.0308193299675227,20.79
347,General,polygon-ecosystem,2024-01-27 21:13:02,2024,3,16688,Stargate Finance,0.555357,0.532516,-0.0411284993256589,20.42
348,General,polygon-ecosystem,2024-02-03 21:12:08,2024,4,16688,Stargate Finance,0.532516,0.520002,-0.0234997633873912,20.33
349,General,polygon-ecosystem,2024-02-10 21:11:51,2024,5,16688,Stargate Finance,0.520002,0.56325,0.0831689108888044,20.84
350,General,polygon-ecosystem,2024-01-13 21:15:29,2024,1,16853,Stader MaticX,0.904515,0.96783,0.0699988391568962,27.07
351,General,polygon-ecosystem,2024-01-20 21:13:20,2024,2,16853,Stader MaticX,0.96783,0.855963,-0.1155853817302624,28.23
352,General,polygon-ecosystem,2024-01-27 21:15:28,2024,3,16853,Stader MaticX,0.855963,0.861589,0.006572714007498,27.25
353,General,polygon-ecosystem,2024-02-03 21:13:01,2024,4,16853,Stader MaticX,0.861589,0.865619,0.0046774041915576,28.03
354,General,polygon-ecosystem,2024-02-10 21:12:11,2024,5,16853,Stader MaticX,0.865619,0.936437,0.0818119750144115,27.29
355,General,polygon-ecosystem,2024-01-13 21:13:50,2024,1,5619,DODO,0.170192,0.18766,0.1026370217166493,33.13
356,General,polygon-ecosystem,2024-01-20 21:11:59,2024,2,5619,DODO,0.18766,0.176115,-0.0615208355536608,41.38
357,General,polygon-ecosystem,2024-01-27 21:13:22,2024,3,5619,DODO,0.176115,0.167751,-0.0474916957669703,40.91
358,General,polygon-ecosystem,2024-02-03 21:12:36,2024,4,5619,DODO,0.167751,0.15197,-0.0940739548497476,40.89
359,General,polygon-ecosystem,2024-02-10 21:13:07,2024,5,5619,DODO,0.15197,0.16204,0.0662630782391261,45.71
360,General,polygon-ecosystem,2024-01-13 21:10:44,2024,1,23158,Multibit,0.165523,0.168404,0.0174054361025355,24.64
361,General,polygon-ecosystem,2024-01-20 21:09:47,2024,2,23158,Multibit,0.168404,0.159947,-0.0502185221253651,20.93
362,General,polygon-ecosystem,2024-01-27 21:10:37,2024,3,23158,Multibit,0.159947,0.133935,-0.162628870813457,20.56
363,General,polygon-ecosystem,2024-02-03 21:11:16,2024,4,23158,Multibit,0.133935,0.112591,-0.1593608840109008,19.64
364,General,polygon-ecosystem,2024-02-10 21:11:46,2024,5,23158,Multibit,0.112591,0.086872,-0.2284285600092369,26.81
365,General,polygon-ecosystem,2024-01-13 21:13:43,2024,1,8843,Kyber Network Crystal,0.653175,0.662629,0.0144739158724692,58.11
366,General,polygon-ecosystem,2024-01-20 21:12:39,2024,2,8843,Kyber Network Crystal,0.662629,0.62366,-0.0588096808319588,61.2
367,General,polygon-ecosystem,2024-01-27 21:14:03,2024,3,8843,Kyber Network Crystal,0.62366,0.603823,-0.0318073950549979,60.79
368,General,polygon-ecosystem,2024-02-03 21:13:03,2024,4,8843,Kyber Network Crystal,0.603823,0.597162,-0.011031378400624,60.83
369,General,polygon-ecosystem,2024-02-10 21:12:17,2024,5,8843,Kyber Network Crystal,0.597162,0.60489,0.0129412119324405,65.02
370,General,polygon-ecosystem,2024-01-13 21:14:18,2024,1,1105,Telcoin,0.00129318,0.00131772,0.0189764765925858,39.21
371,General,polygon-ecosystem,2024-01-20 21:13:10,2024,2,1105,Telcoin,0.00131772,0.00122911,-0.0672449382266339,32.12
372,General,polygon-ecosystem,2024-01-27 21:15:06,2024,3,1105,Telcoin,0.00122911,0.00121565,-0.0109510133348521,31.66
373,General,polygon-ecosystem,2024-02-03 21:13:45,2024,4,1105,Telcoin,0.00121565,0.00115982,-0.0459260477933615,41.89
374,General,polygon-ecosystem,2024-02-10 21:13:35,2024,5,1105,Telcoin,0.00115982,0.00143215,0.2348036764325499,47.96
375,General,polygon-ecosystem,2024-01-13 21:14:38,2024,1,3744,WazirX,0.216572,0.243708,0.1252978224331863,54.91
376,General,polygon-ecosystem,2024-01-20 21:12:21,2024,2,3744,WazirX,0.243708,0.231153,-0.0515165690088138,53.83
377,General,polygon-ecosystem,2024-01-27 21:13:47,2024,3,3744,WazirX,0.231153,0.216622,-0.0628631252893105,55.55
378,General,polygon-ecosystem,2024-02-03 21:13:14,2024,4,3744,WazirX,0.216622,0.19527,-0.0985680124825733,54.12
379,General,polygon-ecosystem,2024-02-10 21:13:49,2024,5,3744,WazirX,0.19527,0.207699,0.0636503303118758,53.36
380,General,polygon-ecosystem,2024-01-13 21:12:19,2024,1,21706,SmarDex,0.0171473,0.0165503,-0.0348159768593306,20.52
381,General,polygon-ecosystem,2024-01-20 21:11:43,2024,2,21706,SmarDex,0.0165503,0.0150444,-0.0909892872032531,20.42
382,General,polygon-ecosystem,2024-01-27 21:13:20,2024,3,21706,SmarDex,0.0150444,0.0138287,-0.0808074765361197,20.06
383,General,polygon-ecosystem,2024-02-03 21:13:06,2024,4,21706,SmarDex,0.0138287,0.0131785,-0.0470181578890279,20.01
384,General,polygon-ecosystem,2024-02-10 21:12:55,2024,5,21706,SmarDex,0.0131785,0.0129226,-0.0194179914254277,26.86
385,General,polygon-ecosystem,2024-01-13 21:13:14,2024,1,21525,AllianceBlock Nexera,0.139903,0.144183,0.0305926248901024,28.37
386,General,polygon-ecosystem,2024-01-20 21:12:03,2024,2,21525,AllianceBlock Nexera,0.144183,0.126405,-0.1233016375023408,20.73
387,General,polygon-ecosystem,2024-01-27 21:14:19,2024,3,21525,AllianceBlock Nexera,0.126405,0.119725,-0.0528460108381788,19.87
388,General,polygon-ecosystem,2024-02-03 21:13:42,2024,4,21525,AllianceBlock Nexera,0.119725,0.117704,-0.0168803508039256,20.19
389,General,polygon-ecosystem,2024-02-10 21:13:09,2024,5,21525,AllianceBlock Nexera,0.117704,0.13088,0.1119418201590429,27.9
390,General,polygon-ecosystem,2024-01-13 21:18:44,2024,1,19439,DIMO,0.357848,0.500716,0.399242136326038,19.78
391,General,polygon-ecosystem,2024-01-20 21:13:43,2024,2,19439,DIMO,0.500716,0.490249,-0.0209040653783782,21.44
392,General,polygon-ecosystem,2024-01-27 21:14:44,2024,3,19439,DIMO,0.490249,0.512747,0.0458909656113525,20.38
393,General,polygon-ecosystem,2024-02-03 21:12:38,2024,4,19439,DIMO,0.512747,0.461644,-0.0996651369973884,20.65
394,General,polygon-ecosystem,2024-02-10 21:13:11,2024,5,19439,DIMO,0.461644,0.431133,-0.0660920536170729,6.02
395,General,polygon-ecosystem,2024-01-13 21:15:10,2024,1,3127,Everipedia,0.00541911,0.00527086,-0.0273568907071457,48.32
396,General,polygon-ecosystem,2024-01-20 21:14:28,2024,2,3127,Everipedia,0.00527086,0.00518128,-0.0169953290354894,50.98
397,General,polygon-ecosystem,2024-01-27 21:15:45,2024,3,3127,Everipedia,0.00518128,0.00511068,-0.0136259765926565,50.16
